"ID","data.city","data.id","data.devices","data.functionality","data.latitude","data.longitude","data.streetAddress","data.storeType","data.zip"
"IDs_V2_3141-6351","Someren","5711003","list(deviceState = c(""Available"", ""Available"", ""Available""), audioGuidance = c(FALSE, TRUE, FALSE), city = c(""Someren"", ""Someren"", ""Someren""), depositStatus = c(FALSE, TRUE, FALSE), functionality = c(""Geldautomaat"", ""Geld storten en opnemen"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE, FALSE), id = c(""911802"", ""810247"", ""610183""), latitude = c(51.385808, 51.385808, 51.385808), location = c(""5711003"", ""5711003"", ""5711003""), longitude = c(5.711121, 5.711121, 5.711121), openingHours = list(tu = list(
    ""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Speelheuvelstraat 5BIJ"", ""Speelheuvelstraat 5BIJ"", ""Speelheuvelstraat 5BIJ""
), withdrawableDenominations = list(""none"", ""none"", ""none""), zip = c(""5711AS"", ""5711AS"", ""5711AS""))","c(""Geld storten en opnemen"", ""Sealbag-automaat"", ""Geldautomaat"")",51.385808,5.711121,"Speelheuvelstraat 5BIJ","n/a","5711AS"
"IDs_V2_3141-6351","Someren","5711004","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Someren"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811362"", latitude = 51.385131, location = ""5711004"", longitude = 5.711164, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-20:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Postelstraat 8A"", withdrawableDenominations = list(
    ""none""), zip = ""5711EN"")","Geld storten en opnemen",51.385131,5.711164,"Postelstraat 8A","primera","5711EN"
"IDs_V2_3141-6351","Someren","5712001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Someren"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910906"", latitude = 51.35819, location = ""5712001"", longitude = 5.73507, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Nieuwendijk 3"", withdrawableDenominations = list(
    ""none""), zip = ""5712EJ"")","Geldautomaat",51.35819,5.73507,"Nieuwendijk 3","n/a","5712EJ"
"IDs_V2_3141-6351","Asten","5721002","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Asten"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912664"", latitude = 51.4049, location = ""5721002"", longitude = 5.74689, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""10:00-20:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Burgemeester Frenckenstraat 14"", 
    withdrawableDenominations = list(""none""), zip = ""5721EZ"")","Geldautomaat",51.4049,5.74689,"Burgemeester Frenckenstraat 14","albertheijn","5721EZ"
"IDs_V2_3141-6351","Asten","5721005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Asten"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811862"", latitude = 51.404352, location = ""5721005"", longitude = 5.746531, openingHours = list(tu = list(""09:00-17:00""), mo = list(""11:30-17:00""), su = list(""00:00-00:00""), th = list(""09:00-17:00""), fr = list(""09:00-20:00""), we = list(""09:00-17:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Markt 10G"", withdrawableDenominations = list(
    ""none""), zip = ""5721GE"")","Geld storten en opnemen",51.404352,5.746531,"Markt 10G","primera","5721GE"
"IDs_V2_3141-6351","Asten","5721006","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, TRUE), city = c(""Asten"", ""Asten""), depositStatus = c(FALSE, TRUE), functionality = c(""Sealbag-automaat"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE), id = c(""611471"", ""813005""), latitude = c(51.403157, 51.403157), location = c(""5721006"", ""5721006""), longitude = c(5.744529, 5.744529), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Koningsplein 3a"", ""Koningsplein 3a""), withdrawableDenominations = list(""none"", ""none""), zip = c(""5721GJ"", ""5721GJ""))","c(""Geld storten en opnemen"", ""Sealbag-automaat"")",51.403157,5.744529,"Koningsplein 3a","n/a","5721GJ"
"IDs_V2_3141-6351","Heusden","5725001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Heusden"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920018"", latitude = 51.384403, location = ""5725001"", longitude = 5.763844, openingHours = list(tu = list(""08:00-19:00""), mo = list(""08:00-19:00""), su = list(""00:00-00:00""), th = list(""08:00-19:00""), fr = list(""08:00-19:00""), we = list(""08:00-19:00""), sa = list(""08:00-18:00"")), storeType = ""n/a"", streetAddress = ""Vorstermansplein 4"", withdrawableDenominations = list(
    ""none""), zip = ""5725AM"")","Geldautomaat",51.384403,5.763844,"Vorstermansplein 4","n/a","5725AM"
"IDs_V2_3141-6351","Mierlo","5731001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Mierlo"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912701"", latitude = 51.44219, location = ""5731001"", longitude = 5.61863, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""09:00-18:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Margrietstraat 47"", withdrawableDenominations = list(
    ""none""), zip = ""5731BN"")","Geldautomaat",51.44219,5.61863,"Margrietstraat 47","albertheijn","5731BN"
"IDs_V2_3141-6351","Mierlo","5731002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Mierlo"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811147"", latitude = 51.443265, location = ""5731002"", longitude = 5.619114, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""10:00-16:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Dorpsstraat 160"", withdrawableDenominations = list(
    ""none""), zip = ""5731JL"")","Geld storten en opnemen",51.443265,5.619114,"Dorpsstraat 160","bruna","5731JL"
"IDs_V2_3141-6351","Aarle-Rixtel","5735001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Aarle-Rixtel"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910846"", latitude = 51.510278, location = ""5735001"", longitude = 5.637572, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Kerkstraat 2"", withdrawableDenominations = list(
    ""none""), zip = ""5735BZ"")","Geldautomaat",51.510278,5.637572,"Kerkstraat 2","n/a","5735BZ"
"IDs_V2_3141-6351","Lieshout","5737001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Lieshout"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812071"", latitude = 51.51753, location = ""5737001"", longitude = 5.59328, openingHours = list(tu = list(""14:00-23:00""), mo = list(""00:00-00:00""), su = list(""00:00-00:00""), th = list(""14:00-23:00""), fr = list(""14:00-23:00""), we = list(""14:00-23:00""), sa = list(""14:00-17:00"")), storeType = ""n/a"", streetAddress = ""Grotenhof 2"", withdrawableDenominations = list(
    ""none""), zip = ""5737CB"")","Geld storten en opnemen",51.51753,5.59328,"Grotenhof 2","n/a","5737CB"
"IDs_V2_3141-6351","Mariahout","5738001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Mariahout"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910882"", latitude = 51.54107, location = ""5738001"", longitude = 5.57074, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Mariastraat 54"", withdrawableDenominations = list(
    ""none""), zip = ""5738AK"")","Geldautomaat",51.54107,5.57074,"Mariastraat 54","n/a","5738AK"
"IDs_V2_3141-6351","Beek en Donk","5741003","list(deviceState = c(""Available"", ""Available"", ""Available""), audioGuidance = c(FALSE, FALSE, TRUE), city = c(""Beek en Donk"", ""Beek en Donk"", ""Beek en Donk""), depositStatus = c(FALSE, FALSE, TRUE), functionality = c(""Geldautomaat"", ""Sealbag-automaat"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE, FALSE), id = c(""914729"", ""611392"", ""812480""), latitude = c(51.534111, 51.534111, 51.534111), location = c(""5741003"", ""5741003"", ""5741003""), longitude = c(5.632713, 5.632713, 5.632713), openingHours = list(
    tu = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Koppelstraat 15To"", ""Koppelstraat 15To"", ""Koppelstraat 15To""
), withdrawableDenominations = list(""none"", ""none"", ""none""), zip = c(""5741GA"", ""5741GA"", ""5741GA""))","c(""Geld storten en opnemen"", ""Sealbag-automaat"", ""Geldautomaat"")",51.534111,5.632713,"Koppelstraat 15To","n/a","5741GA"
"IDs_V2_3141-6351","Deurne","5751001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Deurne"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912090"", latitude = 51.462416, location = ""5751001"", longitude = 5.796767, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""09:00-19:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Wolfsberg 20"", withdrawableDenominations = list(
    ""none""), zip = ""5751GX"")","Geldautomaat",51.462416,5.796767,"Wolfsberg 20","albertheijn","5751GX"
"IDs_V2_3141-6351","Deurne","5751002","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, FALSE), city = c(""Deurne"", ""Deurne""), depositStatus = c(FALSE, FALSE), functionality = c(""Geldautomaat"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""913483"", ""610317""), latitude = c(51.465139, 51.465139), location = c(""5751002"", ""5751002""), longitude = c(5.793348, 5.793348), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Visser 2BIJ"", ""Visser 2BIJ""), withdrawableDenominations = list(""none"", ""none""), zip = c(""5751BL"", ""5751BL""))","c(""Geldautomaat"", ""Sealbag-automaat"")",51.465139,5.793348,"Visser 2BIJ","n/a","5751BL"
"IDs_V2_3141-6351","Deurne","5751003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Deurne"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910921"", latitude = 51.45558, location = ""5751003"", longitude = 5.81418, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Zeilbergsestraat 43A"", withdrawableDenominations = list(
    ""none""), zip = ""5751LH"")","Geldautomaat",51.45558,5.81418,"Zeilbergsestraat 43A","n/a","5751LH"
"IDs_V2_3141-6351","Deurne","5751005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Deurne"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811101"", latitude = 51.462439, location = ""5751005"", longitude = 5.796416, openingHours = list(tu = list(""09:00-18:00""), mo = list(""12:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Wolfsberg 34"", withdrawableDenominations = list(
    ""none""), zip = ""5751GX"")","Geld storten en opnemen",51.462439,5.796416,"Wolfsberg 34","bruna","5751GX"
"IDs_V2_3141-6351","Deurne","5751008","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Deurne"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812564"", latitude = 51.462538, location = ""5751008"", longitude = 5.795221, openingHours = list(tu = list(""09:00-18:00""), mo = list(""13:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""de Wever 4"", withdrawableDenominations = list(
    ""none""), zip = ""5751KT"")","Geld storten en opnemen",51.462538,5.795221,"de Wever 4","primera","5751KT"
"IDs_V2_3141-6351","Deurne","5753001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Deurne"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920078"", latitude = 51.451225, location = ""5753001"", longitude = 5.785297, openingHours = list(tu = list(""08:00-20:00""), mo = list(""08:00-20:00""), su = list(""09:00-18:00""), th = list(""08:00-20:00""), fr = list(""08:00-21:00""), we = list(""08:00-20:00""), sa = list(""08:00-20:00"")), storeType = ""n/a"", streetAddress = ""Sint Jozefstraat 36"", withdrawableDenominations = list(
    ""none""), zip = ""5753AV"")","Geldautomaat",51.451225,5.785297,"Sint Jozefstraat 36","n/a","5753AV"
"IDs_V2_3141-6351","Liessel","5757001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Liessel"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910851"", latitude = 51.41298, location = ""5757001"", longitude = 5.82162, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Hoofdstraat 62"", withdrawableDenominations = list(
    ""none""), zip = ""5757AP"")","Geldautomaat",51.41298,5.82162,"Hoofdstraat 62","n/a","5757AP"
"IDs_V2_3141-6351","Neerkant","5758001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Neerkant"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910888"", latitude = 51.36562, location = ""5758001"", longitude = 5.8656, openingHours = list(tu = list(""08:30-18:00""), mo = list(""08:30-18:00""), su = list(""00:00-00:00""), th = list(""08:30-18:00""), fr = list(""08:30-20:00""), we = list(""08:30-18:00""), sa = list(""08:30-16:00"")), storeType = ""generic"", streetAddress = ""Keulsebaan 6B"", withdrawableDenominations = list(
    ""none""), zip = ""5758AB"")","Geldautomaat",51.36562,5.8656,"Keulsebaan 6B","generic","5758AB"
"IDs_V2_3141-6351","Helenaveen","5759001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Helenaveen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920142"", latitude = 51.38804, location = ""5759001"", longitude = 5.91841, openingHours = list(tu = list(""13:00-16:00""), mo = list(""13:00-16:00""), su = list(""00:00-00:00""), th = list(""13:00-16:00""), fr = list(""13:00-16:00""), we = list(""13:00-16:00""), sa = list(""13:00-16:00"")), storeType = ""n/a"", streetAddress = ""Oude Peelstraat 3"", withdrawableDenominations = list(
    ""none""), zip = ""5759PA"")","Geldautomaat",51.38804,5.91841,"Oude Peelstraat 3","n/a","5759PA"
"IDs_V2_3141-6351","Bakel","5761001","list(deviceState = c(""Available"", ""Available"", ""Available""), audioGuidance = c(FALSE, FALSE, FALSE), city = c(""Bakel"", ""Bakel"", ""Bakel""), depositStatus = c(FALSE, FALSE, FALSE), functionality = c(""Sealbag-automaat"", ""Geldautomaat"", ""Geldautomaat""), geldmaatPlus = c(FALSE, FALSE, FALSE), id = c(""610074"", ""911570"", ""911571""), latitude = c(51.50484, 51.50484, 51.50484), location = c(""5761001"", ""5761001"", ""5761001""), longitude = c(5.74067, 5.74067, 5.74067), openingHours = list(tu = list(""07:00-23:00"", 
    ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Sint Wilbertsplein 8"", ""Sint Wilbertsplein 8"", ""Sint Wilbertsplein 8""), withdrawableDenominations = list(
    ""none"", ""none"", ""none""), zip = c(""5761BK"", ""5761BK"", ""5761BK""))","c(""Sealbag-automaat"", ""Geldautomaat"")",51.50484,5.74067,"Sint Wilbertsplein 8","n/a","5761BK"
